ts_pdt,strategy,side,entry,exit,pnl_pts,pnl_dollars,size,order_id,entry_order_id,fire_ts_pdt,fired_tp_dist,fired_sl_dist,dead_tape_clipped,vol_bp_at_fire,regime_at_fire,v18_proba,v18_decision,mfe_pts,mae_pts,horizon_close,cf_pnl_designed_tp,cf_pnl_designed_sl,cf_pnl_at_125_10,cf_pnl_at_25_10
2026-04-23 10:42:31-07:00,DynamicEngine3,SHORT,7102.5,7104.25,-1.75,-28.11,3,2874389870,2874389866,,,,False,,calm_trend,,,,,,,,,
2026-04-23 10:45:28-07:00,DynamicEngine3,SHORT,7093.25,7086.25,7.0,103.14,3,2874433887,2874433885,,,,False,,calm_trend,,,,,,,,,
2026-04-23 10:58:21-07:00,DynamicEngine3,SHORT,7124.25,7115.75,8.5,125.64,3,2874607090,2874607087,,,,False,,calm_trend,,,,,,,,,
2026-04-23 12:07:50-07:00,DynamicEngine3,SHORT,7127.25,7137.25,-10.0,-101.24,2,2874977814,2874977813,,,,False,,neutral,,,,,,,,,
2026-04-23 12:32:19-07:00,DynamicEngine3,SHORT,7136.25,7146.25,-10.0,-101.24,2,2875011398,2875011397,2026-04-23 12:08:19-07:00,18.5,10.0,False,,neutral,,,8.5,9.75,,,,,
2026-04-23 12:56:05-07:00,DynamicEngine3,SHORT,7135.25,7138.5,-3.25,-16.87,1,2875223420,2875217263,,,,False,,dead_tape,,,,,,,,,
2026-04-23 12:58:28-07:00,DynamicEngine3,SHORT,7139.25,7144.25,-5.0,-25.62,1,2875224880,2875224879,2026-04-23 12:56:22-07:00,5.25,5.0,False,,dead_tape,,,9.75,8.25,,,,,
2026-04-23 13:00:57-07:00,DynamicEngine3,SHORT,7140.75,7137.75,3.0,14.38,1,2875244926,2875244924,,,,False,,dead_tape,,,,,,,,,
2026-04-23 13:05:23-07:00,DynamicEngine3,LONG,7143.0,7143.5,0.5,1.88,1,2875267825,2875261148,2026-04-23 13:03:15-07:00,3.0,5.0,True,,dead_tape,,,1.25,14.5,,,,-57.5,-57.5
2026-04-23 13:09:20-07:00,DynamicEngine3,LONG,7141.5,7136.5,-5.0,-25.62,1,2875273464,2875273463,2026-04-23 13:07:01-07:00,3.0,5.0,True,,dead_tape,,,0.0,12.75,,,,-57.5,-57.5
2026-04-23 17:10:23-07:00,DynamicEngine3,LONG,7157.0,7156.25,-0.75,-4.37,1,2875803162,2875803161,2026-04-23 17:07:17-07:00,3.0,5.0,True,,dead_tape,,,5.25,0.25,,,,15.0,15.0
2026-04-23 18:38:03-07:00,DynamicEngine3,LONG,7152.25,7155.25,3.0,14.38,1,2876234314,2876234312,2026-04-23 18:36:17-07:00,3.0,5.0,True,,dead_tape,,,5.5,1.25,,,,0.0,0.0
2026-04-23 18:40:04-07:00,DynamicEngine3,LONG,7156.0,7154.75,-1.25,-6.87,1,2876255895,2876247227,2026-04-23 17:07:17-07:00,3.0,5.0,True,,dead_tape,,,5.25,0.25,,,,15.0,15.0
2026-04-23 18:41:37-07:00,DynamicEngine3,LONG,7154.75,7155.5,0.75,3.13,1,2876256977,2876256976,2026-04-23 18:40:19-07:00,3.0,5.0,True,,dead_tape,,,3.25,4.0,,,,-18.75,-18.75
2026-04-23 19:25:03-07:00,DynamicEngine3,LONG,7151.0,7146.0,-5.0,-25.62,1,2876368438,2876368437,2026-04-23 19:12:18-07:00,3.0,5.0,True,,dead_tape,,,0.0,7.25,,,,-32.5,-32.5
2026-04-23 19:30:06-07:00,DynamicEngine3,LONG,7145.0,7146.0,1.0,4.38,1,2876449448,2876435287,2026-04-23 19:26:35-07:00,3.0,5.0,True,,dead_tape,,,2.75,5.25,,,,-25.0,-25.0
2026-04-23 20:01:44-07:00,DynamicEngine3,LONG,7142.5,7143.25,0.75,3.13,1,2876540801,2876540800,2026-04-23 19:51:17-07:00,3.0,5.0,True,,dead_tape,,,2.0,3.25,,,,-15.0,-15.0
2026-04-23 20:30:22-07:00,DynamicEngine3,LONG,7142.0,7137.0,-5.0,-25.62,1,2876663094,2876663093,2026-04-23 20:26:20-07:00,3.0,5.0,True,,dead_tape,,,1.25,5.25,,,,-15.0,-15.0
2026-04-24 00:59:35-07:00,DynamicEngine3,LONG,7150.75,7153.75,3.0,14.38,1,2877266269,2877266267,2026-04-24 00:36:14-07:00,3.0,5.0,True,,dead_tape,,,3.75,4.25,,,,-17.5,-17.5
2026-04-24 01:16:21-07:00,DynamicEngine3,LONG,7150.25,7153.25,3.0,14.38,1,2877339460,2877339458,2026-04-24 01:06:14-07:00,3.0,5.0,True,,dead_tape,,,9.25,8.75,,,,-36.25,-36.25
2026-04-24 01:44:22-07:00,DynamicEngine3,LONG,7147.5,7142.5,-5.0,-25.62,1,2877413195,2877413194,,,,False,,dead_tape,,,,,,,,,
2026-04-24 01:48:48-07:00,DynamicEngine3,LONG,7144.75,7147.75,3.0,14.38,1,2877451011,2877451009,2026-04-24 01:47:14-07:00,3.0,5.0,True,,dead_tape,,,3.5,4.25,,,,-15.0,-15.0
2026-04-24 02:03:02-07:00,DynamicEngine3,LONG,7145.75,7140.75,-5.0,-25.62,1,2877455483,2877455482,2026-04-24 01:49:14-07:00,3.0,5.0,True,,dead_tape,,,0.5,5.75,,,,-18.75,-18.75
2026-04-24 03:04:22-07:00,DynamicEngine3,LONG,7143.25,7143.75,0.5,1.88,1,2877592342,2877592341,2026-04-24 03:03:16-07:00,3.0,5.0,True,,dead_tape,,,8.75,1.5,,,,23.75,23.75
2026-04-24 03:14:23-07:00,DynamicEngine3,LONG,7143.0,7143.25,0.25,0.63,1,2877600474,2877600473,2026-04-24 03:06:14-07:00,3.0,5.0,True,,dead_tape,,,9.5,0.75,,,,35.0,35.0
2026-04-24 03:17:21-07:00,DynamicEngine3,LONG,7144.5,7145.0,0.5,1.88,1,2877620186,2877616121,2026-04-24 03:15:14-07:00,3.0,5.0,True,,dead_tape,,,7.75,0.25,,,,17.5,17.5
2026-04-24 05:18:56-07:00,DynamicEngine3,LONG,7175.0,7176.0,1.0,4.38,1,2878060195,2878060194,2026-04-24 05:14:16-07:00,3.0,5.0,True,,dead_tape,,,2.75,14.25,,,,-57.5,-57.5
2026-04-24 05:48:19-07:00,DynamicEngine3,LONG,7165.25,7166.0,0.75,3.13,1,2878230387,2878230386,2026-04-24 05:46:14-07:00,3.0,5.0,True,,dead_tape,,,5.25,10.75,,,,-57.5,-57.5
2026-04-24 05:49:36-07:00,DynamicEngine3,LONG,7164.25,7159.25,-5.0,-25.62,1,2878244919,2878244918,2026-04-24 05:46:14-07:00,3.0,5.0,True,,dead_tape,,,5.25,10.75,,,,-57.5,-57.5
2026-04-24 05:58:06-07:00,DynamicEngine3,LONG,7158.25,7161.25,3.0,14.38,1,2878267592,2878267590,2026-04-24 05:51:14-07:00,3.0,5.0,True,,dead_tape,,,11.75,4.5,,,,35.0,35.0
2026-04-24 06:00:47-07:00,DynamicEngine3,LONG,7162.0,7162.0,0.0,-0.62,1,2878312459,2878312458,2026-04-24 05:59:13-07:00,3.0,5.0,True,,dead_tape,,,9.25,0.0,,,,-1.25,-1.25
2026-04-24 06:17:21-07:00,DynamicEngine3,LONG,7167.5,7167.0,-0.5,-3.12,1,2878407571,2878407570,,,,False,,dead_tape,,,,,,,,,
2026-04-24 06:19:50-07:00,DynamicEngine3,LONG,7166.5,7169.5,3.0,14.38,1,2878417075,2878417073,2026-04-24 06:18:13-07:00,3.0,5.0,True,,dead_tape,,,3.25,16.5,,,,-57.5,-57.5
2026-04-24 06:22:06-07:00,DynamicEngine3,LONG,7170.0,7166.5,-3.5,-18.12,1,2878441177,2878428871,2026-04-24 06:20:17-07:00,3.0,5.0,True,,dead_tape,,,0.75,18.5,,,,-57.5,-57.5
2026-04-24 06:27:04-07:00,DynamicEngine3,LONG,7167.75,7162.75,-5.0,-25.62,1,2878448629,2878448628,2026-04-24 06:23:13-07:00,3.0,5.0,True,,dead_tape,,,0.0,17.0,,,,-57.5,-57.5
2026-04-24 06:29:19-07:00,DynamicEngine3,LONG,7163.0,7163.5,0.5,1.88,1,2878481571,2878481570,2026-04-24 06:27:17-07:00,3.0,5.0,True,,dead_tape,,,3.75,18.0,,,,-57.5,-57.5
2026-04-24 06:35:26-07:00,DynamicEngine3,LONG,7157.0,7152.0,-5.0,-25.62,1,2878578533,2878578532,2026-04-24 06:32:02-07:00,3.0,5.0,True,,dead_tape,,,3.25,12.25,,,,-57.5,-57.5
2026-04-24 06:39:05-07:00,DynamicEngine3,LONG,7155.75,7158.75,3.0,14.38,1,2878734881,2878734878,2026-04-24 06:38:14-07:00,3.0,5.0,True,,dead_tape,,,4.0,11.5,,,,-57.5,-57.5
2026-04-24 06:42:05-07:00,DynamicEngine3,LONG,7159.25,7157.75,-1.5,-8.12,1,2878836229,2878794252,2026-04-24 06:40:16-07:00,3.0,5.0,True,,dead_tape,,,2.0,13.5,,,,-57.5,-57.5
2026-04-24 06:57:18-07:00,DynamicEngine3,LONG,7148.75,7151.75,3.0,14.38,1,2879184981,2879184978,,,,False,,dead_tape,,,,,,,,,
2026-04-24 07:00:05-07:00,DynamicEngine3,LONG,7154.5,7151.75,-2.75,-14.37,1,2879330071,2879286652,,,,False,,dead_tape,,,,,,,,,
2026-04-24 07:33:21-07:00,DynamicEngine3,LONG,7151.5,7152.0,0.5,1.88,1,2880025410,2880025409,2026-04-24 07:32:14-07:00,3.0,5.0,True,,dead_tape,,,20.75,0.0,,,,55.0,92.5
2026-04-24 07:35:42-07:00,DynamicEngine3,LONG,7155.25,7155.0,-0.25,-1.87,1,2880055020,2880055018,,,,False,,dead_tape,,,,,,,,,
2026-04-24 07:47:18-07:00,DynamicEngine3,LONG,7167.75,7167.0,-0.75,-4.37,1,2880249078,2880249077,2026-04-24 06:23:13-07:00,3.0,5.0,True,,dead_tape,,,0.0,17.0,,,,-57.5,-57.5
2026-04-24 07:49:53-07:00,DynamicEngine3,LONG,7165.0,7168.0,3.0,14.38,1,2880313872,2880313869,2026-04-24 07:46:16-07:00,3.0,5.0,True,,dead_tape,,,9.5,2.75,,,,28.75,28.75
2026-04-24 07:52:43-07:00,DynamicEngine3,LONG,7167.5,7167.5,0.0,-0.62,1,2880331657,2880331656,2026-04-24 07:50:16-07:00,3.0,5.0,True,,dead_tape,,,7.25,2.5,,,,25.0,25.0
2026-04-24 07:57:04-07:00,DynamicEngine3,LONG,7168.25,7171.25,3.0,14.38,1,2880386718,2880386716,2026-04-24 07:54:14-07:00,3.0,5.0,True,,dead_tape,,,8.75,1.75,,,,30.0,30.0
2026-04-24 07:58:20-07:00,DynamicEngine3,LONG,7171.25,7170.5,-0.75,-4.37,1,2880427858,2880427857,,,,False,,dead_tape,,,,,,,,,
2026-04-24 08:02:20-07:00,DynamicEngine3,LONG,7170.25,7170.25,0.0,-0.62,1,2880452270,2880452269,2026-04-24 07:59:16-07:00,3.0,5.0,True,,dead_tape,,,7.25,2.25,,,,13.75,13.75
2026-04-24 08:05:04-07:00,DynamicEngine3,LONG,7171.5,7169.25,-2.25,-11.87,1,2880517692,2880498856,2026-04-24 08:03:15-07:00,3.0,5.0,True,,dead_tape,,,6.0,3.5,,,,17.5,17.5
2026-04-29 09:29:55-07:00,FibH1214_fib_382,SHORT,7152.75,7149.75,3.0,14.38,1,2902593119,2902593116,2026-04-29 09:26:04-07:00,3.0,5.0,True,0.57,dead_tape,,,0.0,0.0,,,,-7.5,-7.5
2026-04-29 09:57:04-07:00,FibH1214_fib_236,SHORT,7151.5,7148.75,2.75,13.13,1,2902802928,2902802923,2026-04-29 09:53:03-07:00,2.75,5.0,False,0.29,dead_tape,,,0.0,0.0,,,,,
2026-04-30 05:18:49-07:00,DynamicEngine3,SHORT,7203.25,7208.25,-5.0,-25.62,1,2907120143,2907120142,2026-04-30 05:16:08-07:00,3.0,5.0,True,0.35,dead_tape,,,0.0,0.0,,,,-7.5,-7.5
2026-04-30 05:32:28-07:00,DynamicEngine3,SHORT,7207.0,7204.0,4.25,20.63,1,2907133416,2907133414,2026-04-30 05:20:06-07:00,3.0,5.0,True,0.44,dead_tape,,,0.0,0.0,,,,-7.5,-7.5
